,utdate,quarter,start,stop,start_jd,stop_jd,kpfcc,dark
1041,2021-10-20,2,07:24,10:06,2459507.809011657,2459507.9213745752,True,False
1042,2021-10-20,3,10:06,12:48,2459507.9213745752,2459508.033737493,False,False
1043,2021-10-20,4,12:48,15:30,2459508.033737493,2459508.146100411,False,False
1044,2021-10-21,1,04:42,07:24,2459508.6962001794,2459508.8087296598,False,False
1045,2021-10-21,2,07:24,10:06,2459508.8087296598,2459508.9212591397,False,False
1046,2021-10-21,3,10:06,12:48,2459508.9212591397,2459509.0337886196,False,False
1047,2021-10-21,4,12:48,15:30,2459509.0337886196,2459509.1463181,True,False
1048,2021-10-22,1,04:41,07:24,2459509.6957625444,2459509.808456993,True,False
1049,2021-10-22,2,07:24,10:06,2459509.808456993,2459509.921151442,False,False
1050,2021-10-22,3,10:06,12:48,2459509.921151442,2459510.033845891,False,False
1051,2021-10-22,4,12:48,15:31,2459510.033845891,2459510.1465403396,False,False
1052,2021-10-23,1,04:41,07:23,2459510.6953360992,2459510.808193895,False,False
1053,2021-10-23,2,07:23,10:06,2459510.808193895,2459510.9210516904,False,False
1054,2021-10-23,3,10:06,12:48,2459510.9210516904,2459511.0339094857,False,False
1055,2021-10-23,4,12:48,15:31,2459511.0339094857,2459511.1467672815,True,False
1056,2021-10-24,1,04:40,07:23,2459511.694921101,2459511.807940592,False,False
1057,2021-10-24,2,07:23,10:06,2459511.807940592,2459511.920960083,False,False
1058,2021-10-24,3,10:06,12:48,2459511.920960083,2459512.033979574,False,False
1059,2021-10-24,4,12:48,15:31,2459512.033979574,2459512.1469990653,True,False
1060,2021-10-25,1,04:40,07:23,2459512.694517576,2459512.807697137,False,False
1061,2021-10-25,2,07:23,10:06,2459512.807697137,2459512.9208766976,False,False
1062,2021-10-25,3,10:06,12:49,2459512.9208766976,2459513.034056258,True,False
1063,2021-10-25,4,12:49,15:32,2459513.034056258,2459513.1472358187,True,False
1064,2021-10-26,1,04:39,07:22,2459513.6941254055,2459513.807463469,True,True
1065,2021-10-26,2,07:22,10:05,2459513.807463469,2459513.920801532,True,False
1066,2021-10-26,3,10:05,12:49,2459513.920801532,2459514.034139595,False,False
1067,2021-10-26,4,12:49,15:32,2459514.034139595,2459514.1474776585,False,False
1068,2021-10-27,1,04:38,07:22,2459514.6937453863,2459514.8072402123,False,True
1069,2021-10-27,2,07:22,10:05,2459514.8072402123,2459514.920735038,False,False
1070,2021-10-27,3,10:05,12:49,2459514.920735038,2459515.0342298634,True,False
1071,2021-10-27,4,12:49,15:32,2459515.0342298634,2459515.1477246895,True,False
1072,2021-10-28,1,04:38,07:22,2459515.693377749,2459515.8070275625,True,True
1073,2021-10-28,2,07:22,10:05,2459515.8070275625,2459515.920677376,False,False
1074,2021-10-28,3,10:05,12:49,2459515.920677376,2459516.034327189,False,False
1075,2021-10-28,4,12:49,15:33,2459516.034327189,2459516.1479770024,False,False
1076,2021-10-29,1,04:37,07:21,2459516.693022713,2459516.8068257035,False,True
1077,2021-10-29,2,07:21,10:05,2459516.8068257035,2459516.9206286944,False,True
1078,2021-10-29,3,10:05,12:49,2459516.9206286944,2459517.0344316848,False,False
1079,2021-10-29,4,12:49,15:33,2459517.0344316848,2459517.148234675,True,False
1080,2021-10-30,1,04:37,07:21,2459517.692680489,2459517.806634809,False,True
1081,2021-10-30,2,07:21,10:05,2459517.806634809,2459517.9205891294,False,True
1082,2021-10-30,3,10:05,12:49,2459517.9205891294,2459518.0345434495,True,False
1083,2021-10-30,4,12:49,15:33,2459518.0345434495,2459518.1484977696,True,False
1084,2021-10-31,1,04:36,07:21,2459518.692351273,2459518.8064550376,True,True
1085,2021-10-31,2,07:21,10:05,2459518.8064550376,2459518.9205588023,False,True
1086,2021-10-31,3,10:05,12:49,2459518.9205588023,2459519.0346625666,False,False
1087,2021-10-31,4,12:49,15:34,2459519.0346625666,2459519.1487663314,False,False
1088,2021-11-01,1,04:36,07:21,2459519.692035248,2459519.8062865324,False,True
1089,2021-11-01,2,07:21,10:05,2459519.8062865324,2459519.9205378173,False,True
1090,2021-11-01,3,10:05,12:50,2459519.9205378173,2459520.0347891017,False,True
1091,2021-11-01,4,12:50,15:34,2459520.0347891017,2459520.149040386,True,False
1092,2021-11-02,1,04:36,07:20,2459520.6917325803,2459520.8061294197,True,True
1093,2021-11-02,2,07:20,10:05,2459520.8061294197,2459520.9205262596,True,True
1094,2021-11-02,3,10:05,12:50,2459520.9205262596,2459521.034923099,False,True
1095,2021-11-02,4,12:50,15:35,2459521.034923099,2459521.1493199384,False,False
1096,2021-11-03,1,04:35,07:20,2459521.6914434154,2459521.805983804,True,True
1097,2021-11-03,2,07:20,10:05,2459521.805983804,2459521.9205241925,False,True
1098,2021-11-03,3,10:05,12:50,2459521.9205241925,2459522.035064581,False,True
1099,2021-11-03,4,12:50,15:35,2459522.035064581,2459522.1496049697,False,False
1100,2021-11-04,1,04:35,07:20,2459522.6911678775,2459522.8058497678,False,True
1101,2021-11-04,2,07:20,10:05,2459522.8058497678,2459522.920531658,False,True
1102,2021-11-04,3,10:05,12:50,2459522.920531658,2459523.035213548,False,True
1103,2021-11-04,4,12:50,15:35,2459523.035213548,2459523.1498954385,False,True
1104,2021-11-05,1,04:34,07:20,2459523.6909060716,2459523.8057273743,False,True
1105,2021-11-05,2,07:20,10:05,2459523.8057273743,2459523.920548677,False,True
1106,2021-11-05,3,10:05,12:50,2459523.920548677,2459524.035369979,False,True
1107,2021-11-05,4,12:50,15:36,2459524.035369979,2459524.150191282,False,True
1108,2021-11-06,1,04:34,07:20,2459524.6906580855,2459524.805616669,False,False
1109,2021-11-06,2,07:20,10:05,2459524.805616669,2459524.9205752523,False,True
1110,2021-11-06,3,10:05,12:51,2459524.9205752523,2459525.0355338356,False,True
1111,2021-11-06,4,12:51,15:36,2459525.0355338356,2459525.150492419,True,True
1112,2021-11-07,1,04:34,07:19,2459525.690423999,2459525.8055176893,False,False
1113,2021-11-07,2,07:19,10:05,2459525.8055176893,2459525.9206113797,False,True
1114,2021-11-07,3,10:05,12:51,2459525.9206113797,2459526.0357050695,True,True
1115,2021-11-07,4,12:51,15:37,2459526.0357050695,2459526.15079876,True,True
1116,2021-11-08,1,04:33,07:19,2459526.6902038883,2459526.8054305473,True,False
1117,2021-11-08,2,07:19,10:05,2459526.8054305473,2459526.920657206,True,True
1118,2021-11-08,3,10:05,12:51,2459526.920657206,2459527.0358838644,False,True
1119,2021-11-08,4,12:51,15:37,2459527.0358838644,2459527.1511105234,False,True
1120,2021-11-09,1,04:33,07:19,2459527.6899978328,2459527.8053553673,False,False
1121,2021-11-09,2,07:19,10:05,2459527.8053553673,2459527.9207129017,False,False
1122,2021-11-09,3,10:05,12:51,2459527.9207129017,2459528.036070436,False,True
1123,2021-11-09,4,12:51,15:38,2459528.036070436,2459528.1514279703,False,True
1124,2021-11-10,1,04:33,07:19,2459528.689805916,2459528.8052920364,False,False
1125,2021-11-10,2,07:19,10:05,2459528.8052920364,2459528.9207781567,False,False
1126,2021-11-10,3,10:05,12:52,2459528.9207781567,2459529.036264277,True,True
1127,2021-11-10,4,12:52,15:38,2459529.036264277,2459529.1517503974,True,True
1128,2021-11-11,1,04:33,07:19,2459529.689628225,2459529.8052406,False,False
1129,2021-11-11,2,07:19,10:06,2459529.8052406,2459529.920852975,False,False
1130,2021-11-11,3,10:06,12:52,2459529.920852975,2459530.03646535,False,True
1131,2021-11-11,4,12:52,15:38,2459530.03646535,2459530.152077725,True,True
1132,2021-11-12,1,04:32,07:19,2459530.689464846,2459530.805201104,False,False
1133,2021-11-12,2,07:19,10:06,2459530.805201104,2459530.9209373617,False,False
1134,2021-11-12,3,10:06,12:52,2459530.9209373617,2459531.036673619,True,False
1135,2021-11-12,4,12:52,15:39,2459531.036673619,2459531.1524098767,True,True
1136,2021-11-13,1,04:32,07:19,2459531.6893158653,2459531.805173593,True,False
1137,2021-11-13,2,07:19,10:06,2459531.805173593,2459531.9210313205,False,False
1138,2021-11-13,3,10:06,12:53,2459531.9210313205,2459532.0368890483,False,False
1139,2021-11-13,4,12:53,15:39,2459532.0368890483,2459532.1527467757,False,True
1140,2021-11-14,1,04:32,07:19,2459532.689181363,2459532.805158108,False,False
1141,2021-11-14,2,07:19,10:06,2459532.805158108,2459532.921134853,False,False
1142,2021-11-14,3,10:06,12:53,2459532.921134853,2459533.037111597,False,False
1143,2021-11-14,4,12:53,15:40,2459533.037111597,2459533.153088342,True,True
1144,2021-11-15,1,04:32,07:19,2459533.6890614145,2459533.805154684,False,False
1145,2021-11-15,2,07:19,10:06,2459533.805154684,2459533.9212479535,False,False
1146,2021-11-15,3,10:06,12:53,2459533.9212479535,2459534.0373412226,False,False
1147,2021-11-15,4,12:53,15:40,2459534.0373412226,2459534.153434492,True,False
1148,2021-11-16,1,04:32,07:19,2459534.6889560856,2459534.8051633476,False,False
1149,2021-11-16,2,07:19,10:06,2459534.8051633476,2459534.92137061,False,False
1150,2021-11-16,3,10:06,12:54,2459534.92137061,2459535.037577872,False,False
1151,2021-11-16,4,12:54,15:41,2459535.037577872,2459535.153785134,False,False
1152,2021-11-17,1,04:31,07:19,2459535.688865435,2459535.805184118,False,False
1153,2021-11-17,2,07:19,10:06,2459535.805184118,2459535.921502801,False,False
1154,2021-11-17,3,10:06,12:54,2459535.921502801,2459536.0378214843,True,False
1155,2021-11-17,4,12:54,15:41,2459536.0378214843,2459536.1541401674,True,False
1156,2021-11-18,1,04:31,07:19,2459536.6887895097,2459536.8052170025,True,False
1157,2021-11-18,2,07:19,10:07,2459536.8052170025,2459536.9216444953,False,False
1158,2021-11-18,3,10:07,12:54,2459536.9216444953,2459537.0380719877,False,False
1159,2021-11-18,4,12:54,15:42,2459537.0380719877,2459537.1544994805,False,False
1160,2021-11-19,1,04:31,07:19,2459537.688728348,2459537.805261999,False,False
1161,2021-11-19,2,07:19,10:07,2459537.805261999,2459537.9217956495,False,False
1162,2021-11-19,3,10:07,12:55,2459537.9217956495,2459538.0383293005,True,False
1163,2021-11-19,4,12:55,15:43,2459538.0383293005,2459538.154862951,True,False
1164,2021-11-20,1,04:31,07:19,2459538.688681976,2459538.8053190927,False,False
1165,2021-11-20,2,07:19,10:07,2459538.8053190927,2459538.92195621,False,False
1166,2021-11-20,3,10:07,12:55,2459538.92195621,2459539.0385933267,False,False
1167,2021-11-20,4,12:55,15:43,2459539.0385933267,2459539.1552304435,True,False
1168,2021-11-21,1,04:31,07:19,2459539.6886504074,2459539.8053882574,True,False
1169,2021-11-21,2,07:19,10:07,2459539.8053882574,2459539.9221261074,True,False
1170,2021-11-21,3,10:07,12:55,2459539.9221261074,2459540.0388639574,False,False
1171,2021-11-21,4,12:55,15:44,2459540.0388639574,2459540.1556018074,False,False
1172,2021-11-22,1,04:31,07:19,2459540.688633643,2459540.8054694524,True,False
1173,2021-11-22,2,07:19,10:08,2459540.8054694524,2459540.9223052613,True,False
1174,2021-11-22,3,10:08,12:56,2459540.9223052613,2459541.03914107,False,False
1175,2021-11-22,4,12:56,15:44,2459541.03914107,2459541.1559768794,False,False
1176,2021-11-23,1,04:31,07:20,2459541.6886316715,2459541.805562624,False,False
1177,2021-11-23,2,07:20,10:08,2459541.805562624,2459541.9224935756,False,False
1178,2021-11-23,3,10:08,12:56,2459541.9224935756,2459542.0394245274,False,False
1179,2021-11-23,4,12:56,15:45,2459542.0394245274,2459542.1563554797,False,False
1180,2021-11-24,1,04:31,07:20,2459542.688644465,2459542.805667702,False,True
1181,2021-11-24,2,07:20,10:08,2459542.805667702,2459542.9226909396,False,False
1182,2021-11-24,3,10:08,12:57,2459542.9226909396,2459543.0397141767,False,False
1183,2021-11-24,4,12:57,15:45,2459543.0397141767,2459543.1567374137,True,False
1184,2021-11-25,1,04:31,07:20,2459543.688671983,2459543.805784605,False,True
1185,2021-11-25,2,07:20,10:08,2459543.805784605,2459543.9228972266,False,False
1186,2021-11-25,3,10:08,12:57,2459543.9228972266,2459544.040009849,False,False
1187,2021-11-25,4,12:57,15:46,2459544.040009849,2459544.1571224704,True,False
1188,2021-11-26,1,04:31,07:20,2459544.688714167,2459544.805913231,True,True
1189,2021-11-26,2,07:20,10:09,2459544.805913231,2459544.9231122946,True,False
1190,2021-11-26,3,10:09,12:58,2459544.9231122946,2459545.040311358,False,False
1191,2021-11-26,4,12:58,15:46,2459545.040311358,2459545.1575104217,False,False
1192,2021-11-27,1,04:31,07:20,2459545.688770943,2459545.8060536413,True,True
1193,2021-11-27,2,07:20,10:09,2459545.8060536413,2459545.9233363396,True,True
1194,2021-11-27,3,10:09,12:58,2459545.9233363396,2459546.040619038,False,False
1195,2021-11-27,4,12:58,15:47,2459546.040619038,2459546.1579017364,False,False
1196,2021-11-28,1,04:31,07:20,2459546.688842218,2459546.80620573,False,True
1197,2021-11-28,2,07:20,10:09,2459546.80620573,2459546.9235692425,False,True
1198,2021-11-28,3,10:09,12:58,2459546.9235692425,2459547.0409327545,False,False
1199,2021-11-28,4,12:58,15:47,2459547.0409327545,2459547.1582962666,True,False
1200,2021-11-29,1,04:32,07:21,2459547.688927878,2459547.8063691384,True,True
1201,2021-11-29,2,07:21,10:10,2459547.8063691384,2459547.9238103987,False,True
1202,2021-11-29,3,10:10,12:59,2459547.9238103987,2459548.0412516585,False,False
1203,2021-11-29,4,12:59,15:48,2459548.0412516585,2459548.1586929187,False,False
1204,2021-11-30,1,04:32,07:21,2459548.6890277877,2459548.806543687,False,True
1205,2021-11-30,2,07:21,10:10,2459548.806543687,2459548.9240595857,False,True
1206,2021-11-30,3,10:10,12:59,2459548.9240595857,2459549.041575485,True,False
1207,2021-11-30,4,12:59,15:49,2459549.041575485,2459549.1590913837,True,False
1208,2021-12-01,1,04:32,07:21,2459549.689141782,2459549.8067291686,False,True
1209,2021-12-01,2,07:21,10:11,2459549.8067291686,2459549.9243165553,False,True
1210,2021-12-01,3,10:11,13:00,2459549.9243165553,2459550.041903942,False,True
1211,2021-12-01,4,13:00,15:49,2459550.041903942,2459550.1594913285,True,False
1212,2021-12-02,1,04:32,07:21,2459550.689269669,2459550.80692535,True,True
1213,2021-12-02,2,07:21,10:11,2459550.80692535,2459550.9245810313,False,True
1214,2021-12-02,3,10:11,13:00,2459550.9245810313,2459551.0422367123,False,True
1215,2021-12-02,4,13:00,15:50,2459551.0422367123,2459551.1598923933,False,False
1216,2021-12-03,1,04:32,07:22,2459551.6894112225,2459551.807131965,False,True
1217,2021-12-03,2,07:22,10:11,2459551.807131965,2459551.924852708,False,True
1218,2021-12-03,3,10:11,13:01,2459551.924852708,2459552.04257345,False,True
1219,2021-12-03,4,13:01,15:50,2459552.04257345,2459552.160294193,False,True
1220,2021-12-04,1,04:32,07:22,2459552.689566189,2459552.807348721,False,True
1221,2021-12-04,2,07:22,10:12,2459552.807348721,2459552.925131253,False,True
1222,2021-12-04,3,10:12,13:01,2459552.925131253,2459553.042913785,False,True
1223,2021-12-04,4,13:01,15:51,2459553.042913785,2459553.160696317,False,True
1224,2021-12-05,1,04:33,07:22,2459553.68973429,2459553.8075753027,False,True
1225,2021-12-05,2,07:22,10:12,2459553.8075753027,2459553.925416315,False,True
1226,2021-12-05,3,10:12,13:02,2459553.925416315,2459554.0432573278,False,True
1227,2021-12-05,4,13:02,15:51,2459554.0432573278,2459554.16109834,False,True
1228,2021-12-06,1,04:33,07:23,2459554.6899152314,2459554.8078113804,False,False
1229,2021-12-06,2,07:23,10:13,2459554.8078113804,2459554.9257075293,False,True
1230,2021-12-06,3,10:13,13:02,2459554.9257075293,2459555.0436036782,False,True
1231,2021-12-06,4,13:02,15:52,2459555.0436036782,2459555.161499827,True,True
1232,2021-12-07,1,04:33,07:23,2459555.6901087146,2459555.8080566227,True,False
1233,2021-12-07,2,07:23,10:13,2459555.8080566227,2459555.926004531,False,True
1234,2021-12-07,3,10:13,13:03,2459555.926004531,2459556.0439524385,False,True
1235,2021-12-07,4,13:03,15:53,2459556.0439524385,2459556.1619003466,False,True
1236,2021-12-08,1,04:34,07:23,2459556.690314442,2459556.8083107,False,False
1237,2021-12-08,2,07:23,10:13,2459556.8083107,2459556.9263069583,False,False
1238,2021-12-08,3,10:13,13:03,2459556.9263069583,2459557.044303216,False,True
1239,2021-12-08,4,13:03,15:53,2459557.044303216,2459557.1622994742,True,True
1240,2021-12-09,1,04:34,07:24,2459557.690532117,2459557.808573288,True,False
1241,2021-12-09,2,07:24,10:14,2459557.808573288,2459557.9266144587,True,False
1242,2021-12-09,3,10:14,13:04,2459557.9266144587,2459558.0446556294,False,True
1243,2021-12-09,4,13:04,15:54,2459558.0446556294,2459558.1626968,False,True
1244,2021-12-10,1,04:34,07:24,2459558.690761447,2459558.8088440667,True,False
1245,2021-12-10,2,07:24,10:14,2459558.8088440667,2459558.926926686,False,False
1246,2021-12-10,3,10:14,13:04,2459558.926926686,2459559.0450093057,False,True
1247,2021-12-10,4,13:04,15:54,2459559.0450093057,2459559.163091925,False,True
1248,2021-12-11,1,04:35,07:25,2459559.691002139,2459559.8091227193,False,False
1249,2021-12-11,2,07:25,10:15,2459559.8091227193,2459559.9272433002,False,False
1250,2021-12-11,3,10:15,13:05,2459559.9272433002,2459560.0453638807,True,False
1251,2021-12-11,4,13:05,15:55,2459560.0453638807,2459560.163484461,True,True
1252,2021-12-12,1,04:35,07:25,2459560.6912538977,2459560.80940893,True,False
1253,2021-12-12,2,07:25,10:15,2459560.80940893,2459560.9275639625,False,False
1254,2021-12-12,3,10:15,13:05,2459560.9275639625,2459561.045718995,False,False
1255,2021-12-12,4,13:05,15:55,2459561.045718995,2459561.1638740273,False,True
1256,2021-12-13,1,04:35,07:25,2459561.6915164245,2459561.8097023806,False,False
1257,2021-12-13,2,07:25,10:16,2459561.8097023806,2459561.9278883366,False,False
1258,2021-12-13,3,10:16,13:06,2459561.9278883366,2459562.0460742926,False,False
1259,2021-12-13,4,13:06,15:56,2459562.0460742926,2459562.1642602487,False,True
1260,2021-12-14,1,04:36,07:26,2459562.691789417,2459562.8100029784,False,False
1261,2021-12-14,2,07:26,10:16,2459562.8100029784,2459562.9282165403,False,False
1262,2021-12-14,3,10:16,13:06,2459562.9282165403,2459563.0464301016,False,False
1263,2021-12-14,4,13:06,15:57,2459563.0464301016,2459563.164643663,True,True
1264,2021-12-15,1,04:36,07:26,2459563.692072566,2459563.810310348,True,False
1265,2021-12-15,2,07:26,10:17,2459563.810310348,2459563.9285481293,False,False
1266,2021-12-15,3,10:17,13:07,2459563.9285481293,2459564.0467859106,False,False
1267,2021-12-15,4,13:07,15:57,2459564.0467859106,2459564.1650236924,False,False
1268,2021-12-16,1,04:37,07:27,2459564.6923655584,2459564.8106239797,True,False
1269,2021-12-16,2,07:27,10:17,2459564.8106239797,2459564.9288824014,False,False
1270,2021-12-16,3,10:17,13:07,2459564.9288824014,2459565.0471408227,False,False
1271,2021-12-16,4,13:07,15:58,2459565.0471408227,2459565.165399244,False,False
1272,2021-12-17,1,04:37,07:27,2459565.6926680747,2459565.810943544,False,False
1273,2021-12-17,2,07:27,10:18,2459565.810943544,2459565.929219013,False,False
1274,2021-12-17,3,10:18,13:08,2459565.929219013,2459566.0474944822,False,False
1275,2021-12-17,4,13:08,15:58,2459566.0474944822,2459566.1657699514,False,False
1276,2021-12-18,1,04:37,07:28,2459566.692979791,2459566.8112687063,False,False
1277,2021-12-18,2,07:28,10:18,2459566.8112687063,2459566.929557621,False,False
1278,2021-12-18,3,10:18,13:08,2459566.929557621,2459567.047846536,True,False
1279,2021-12-18,4,13:08,15:59,2459567.047846536,2459567.166135451,True,False
1280,2021-12-19,1,04:38,07:28,2459567.6933003785,2459567.811599129,False,False
1281,2021-12-19,2,07:28,10:19,2459567.811599129,2459567.9298978797,False,False
1282,2021-12-19,3,10:19,13:09,2459567.9298978797,2459568.04819663,True,False
1283,2021-12-19,4,13:09,15:59,2459568.04819663,2459568.1664953805,True,False
1284,2021-12-20,1,04:38,07:29,2459568.6936295033,2459568.8119344725,False,False
1285,2021-12-20,2,07:29,10:19,2459568.8119344725,2459568.930239442,False,False
1286,2021-12-20,3,10:19,13:09,2459568.930239442,2459569.048544411,False,False
1287,2021-12-20,4,13:09,16:00,2459569.048544411,2459569.1668493804,True,False
1288,2021-12-21,1,04:39,07:29,2459569.6939668255,2459569.812274392,False,False
1289,2021-12-21,2,07:29,10:20,2459569.812274392,2459569.930581959,False,False
1290,2021-12-21,3,10:20,13:10,2459569.930581959,2459570.0488895252,False,False
1291,2021-12-21,4,13:10,16:00,2459570.0488895252,2459570.167197092,False,False
1292,2021-12-22,1,04:39,07:30,2459570.6943120025,2459570.8126185415,True,False
1293,2021-12-22,2,07:30,10:20,2459570.8126185415,2459570.930925081,False,False
1294,2021-12-22,3,10:20,13:10,2459570.930925081,2459571.04923162,False,False
1295,2021-12-22,4,13:10,16:01,2459571.04923162,2459571.167538159,False,False
1296,2021-12-23,1,04:40,07:30,2459571.694664539,2459571.8129664604,True,False
1297,2021-12-23,2,07:30,10:21,2459571.8129664604,2459571.931268382,False,False
1298,2021-12-23,3,10:21,13:11,2459571.931268382,2459572.0495703034,False,False
1299,2021-12-23,4,13:11,16:01,2459572.0495703034,2459572.167872225,False,False
1300,2021-12-24,1,04:40,07:31,2459572.695022821,2459572.8133168495,False,True
1301,2021-12-24,2,07:31,10:21,2459572.8133168495,2459572.9316108786,False,False
1302,2021-12-24,3,10:21,13:11,2459572.9316108786,2459573.049904907,False,False
1303,2021-12-24,4,13:11,16:02,2459573.049904907,2459573.1681989357,False,False
1304,2021-12-25,1,04:41,07:31,2459573.695387853,2459573.813670374,True,True
1305,2021-12-25,2,07:31,10:22,2459573.813670374,2459573.931952895,False,False
1306,2021-12-25,3,10:22,13:12,2459573.931952895,2459574.050235416,False,False
1307,2021-12-25,4,13:12,16:02,2459574.050235416,2459574.168517937,False,False
1308,2021-12-26,1,04:41,07:32,2459574.6957592694,2459574.814026671,True,True
1309,2021-12-26,2,07:32,10:22,2459574.814026671,2459574.932294072,False,False
1310,2021-12-26,3,10:22,13:12,2459574.932294072,2459575.0505614737,False,False
1311,2021-12-26,4,13:12,16:03,2459575.0505614737,2459575.168828875,False,False
1312,2021-12-27,1,04:42,07:32,2459575.696136697,2459575.8143853713,True,True
1313,2021-12-27,2,07:32,10:22,2459575.8143853713,2459575.932634046,True,True
1314,2021-12-27,3,10:22,13:13,2459575.932634046,2459576.05088272,False,False
1315,2021-12-27,4,13:13,16:03,2459576.05088272,2459576.169131394,False,False
1316,2021-12-28,1,04:42,07:33,2459576.6965197516,2459576.814746098,False,True
1317,2021-12-28,2,07:33,10:23,2459576.814746098,2459576.9329724447,False,True
1318,2021-12-28,3,10:23,13:13,2459576.9329724447,2459577.0511987912,True,False
1319,2021-12-28,4,13:13,16:03,2459577.0511987912,2459577.169425138,True,False
1320,2021-12-29,1,04:43,07:33,2459577.6969080367,2459577.815108464,True,True
1321,2021-12-29,2,07:33,10:23,2459577.815108464,2459577.9333088915,False,True
1322,2021-12-29,3,10:23,13:14,2459577.9333088915,2459578.0515093184,False,False
1323,2021-12-29,4,13:14,16:04,2459578.0515093184,2459578.169709746,False,False
1324,2021-12-30,1,04:44,07:34,2459578.69730114,2459578.8154720683,True,True
1325,2021-12-30,2,07:34,10:24,2459578.8154720683,2459578.933642996,False,True
1326,2021-12-30,3,10:24,13:14,2459578.933642996,2459579.0518139238,False,True
1327,2021-12-30,4,13:14,16:04,2459579.0518139238,2459579.169984852,False,False
1328,2021-12-31,1,04:44,07:34,2459579.6976986327,2459579.8158364953,True,True
1329,2021-12-31,2,07:34,10:24,2459579.8158364953,2459579.9339743583,True,True
1330,2021-12-31,3,10:24,13:15,2459579.9339743583,2459580.052112221,False,True
1331,2021-12-31,4,13:15,16:05,2459580.052112221,2459580.1702500833,False,False
1332,2022-01-01,1,04:45,07:35,2459580.6981000663,2459580.816201315,False,True
1333,2022-01-01,2,07:35,10:25,2459580.816201315,2459580.9343025633,False,True
1334,2022-01-01,3,10:25,13:15,2459580.9343025633,2459581.052403812,False,True
1335,2022-01-01,4,13:15,16:05,2459581.052403812,2459581.1705050603,True,False
1336,2022-01-02,1,04:45,07:35,2459581.6985049797,2459581.816566085,False,True
1337,2022-01-02,2,07:35,10:25,2459581.816566085,2459581.93462719,False,True
1338,2022-01-02,3,10:25,13:15,2459581.93462719,2459582.052688295,False,True
1339,2022-01-02,4,13:15,16:05,2459582.052688295,2459582.1707494003,False,True
1340,2022-01-03,1,04:46,07:36,2459582.6989129037,2459582.8169303583,False,True
1341,2022-01-03,2,07:36,10:26,2459582.8169303583,2459582.934947813,False,True
1342,2022-01-03,3,10:26,13:16,2459582.934947813,2459583.0529652676,False,True
1343,2022-01-03,4,13:16,16:06,2459583.0529652676,2459583.170982722,False,True
1344,2022-01-04,1,04:47,07:36,2459583.6993233706,2459583.817293759,True,False
1345,2022-01-04,2,07:36,10:26,2459583.817293759,2459583.935264147,False,True
1346,2022-01-04,3,10:26,13:16,2459583.935264147,2459584.0532345353,False,True
1347,2022-01-04,4,13:16,16:06,2459584.0532345353,2459584.171204923,False,True
1348,2022-01-05,1,04:47,07:37,2459584.699735926,2459584.8176559424,True,False
1349,2022-01-05,2,07:37,10:27,2459584.8176559424,2459584.9355759583,False,True
1350,2022-01-05,3,10:27,13:17,2459584.9355759583,2459585.0534959743,False,True
1351,2022-01-05,4,13:17,16:06,2459585.0534959743,2459585.1714159907,False,True
1352,2022-01-06,1,04:48,07:37,2459585.7001501326,2459585.818016335,True,False
1353,2022-01-06,2,07:37,10:27,2459585.818016335,2459585.9358825367,False,True
1354,2022-01-06,3,10:27,13:17,2459585.9358825367,2459586.053748739,False,True
1355,2022-01-06,4,13:17,16:07,2459586.053748739,2459586.1716149407,False,True
1356,2022-01-07,1,04:48,07:38,2459586.7005655747,2459586.818374552,True,False
1357,2022-01-07,2,07:38,10:28,2459586.818374552,2459586.9361835294,False,False
1358,2022-01-07,3,10:28,13:17,2459586.9361835294,2459587.0539925066,False,True
1359,2022-01-07,4,13:17,16:07,2459587.0539925066,2459587.1718014837,False,True
1360,2022-01-08,1,04:49,07:38,2459587.7009818577,2459587.818730233,False,False
1361,2022-01-08,2,07:38,10:28,2459587.818730233,2459587.9364786074,False,False
1362,2022-01-08,3,10:28,13:18,2459587.9364786074,2459588.0542269824,False,True
1363,2022-01-08,4,13:18,16:07,2459588.0542269824,2459588.171975357,True,True
1364,2022-01-09,1,04:50,07:39,2459588.701398378,2459588.819082865,False,False
1365,2022-01-09,2,07:39,10:28,2459588.819082865,2459588.9367673523,False,False
1366,2022-01-09,3,10:28,13:18,2459588.9367673523,2459589.054451839,False,True
1367,2022-01-09,4,13:18,16:07,2459589.054451839,2459589.1721363263,True,True
1368,2022-01-10,1,04:50,07:39,2459589.7018135474,2459589.8194312057,True,False
1369,2022-01-10,2,07:39,10:29,2459589.8194312057,2459589.937048864,True,False
1370,2022-01-10,3,10:29,13:18,2459589.937048864,2459590.054666522,False,False
1371,2022-01-10,4,13:18,16:08,2459590.054666522,2459590.1722841803,False,True
1372,2022-01-11,1,04:51,07:40,2459590.702228495,2459590.819776054,False,False
1373,2022-01-11,2,07:40,10:29,2459590.819776054,2459590.9373236126,False,False
1374,2022-01-11,3,10:29,13:19,2459590.9373236126,2459591.0548711717,False,False
1375,2022-01-11,4,13:19,16:08,2459591.0548711717,2459591.1724187303,True,True
1376,2022-01-12,1,04:51,07:40,2459591.7026428995,2459591.8201171267,False,False
1377,2022-01-12,2,07:40,10:30,2459591.8201171267,2459591.9375913534,False,False
1378,2022-01-12,3,10:30,13:19,2459591.9375913534,2459592.0550655806,False,False
1379,2022-01-12,4,13:19,16:08,2459592.0550655806,2459592.1725398074,False,True
